UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
627.0,,Male,United States,50654.0,1.0,False,Waiting staff,Rural,YouTube,216.0,7.0,4929.0,Trends,24.0,5066.0,3.0,,19.0,37.0,,5.0,5.0,Procrastination,Tablet,MacOS,4:25 PM,7.0,3.0,At work,Mobile Data
628.0,53.0,Male,Pakistan,45879.0,0.0,True,Students,Rural,Instagram,220.0,9.0,2889.0,Vlogs,26.0,2415.0,5.0,21.0,29.0,31.0,,4.0,6.0,Boredom,Smartphone,Windows,5:45 PM,6.0,4.0,At home,Mobile Data
629.0,23.0,Male,Barzil,75778.0,1.0,False,Artist,Rural,TikTok,224.0,2.0,2691.0,invalid,28.0,2389.0,9.0,6.0,31.0,37.0,,5.0,5.0,Entertainment,Tablet,iOS,4:25 PM,7.0,3.0,At home,Wi-Fi
630.0,48.0,Male,Pakistan,57772.0,1.0,,Students,Rural,,49.0,14.0,4092.0,Pranks,11.0,5924.0,3.0,28.0,6.0,,,4.0,6.0,Habit,Smartphone,invalid,5:45 PM,6.0,4.0,At home,Wi-Fi
631.0,36.0,Female,Mexico,78478.0,1.0,False,Labor/Worker,Rural,Instagram,35.0,17.0,7283.0,Entertainment,13.0,8495.0,5.0,16.0,4.0,90.0,,7.0,3.0,Boredom,Computer,iOS,9:55 AM,9.0,invalid,invalid,Mobile Data
632.0,61.0,Female,,84353.0,1.0,True,Engineer,Urban,YouTube,36.0,1.0,9434.0,Jokes/Memes,27.0,763.0,5.0,10.0,43.0,8.0,,5.0,5.0,Boredom,Smartphone,Android,4:25 PM,7.0,3.0,At home,Mobile Data
633.0,56.0,Female,United States,46762.0,0.0,False,,Rural,TikTok,199.0,9.0,6250.0,Entertainment,8.0,7541.0,9.0,4.0,29.0,40.0,,7.0,3.0,Entertainment,Smartphone,Android,9:55 AM,9.0,invalid,At home,Mobile Data
634.0,44.0,Male,India,33283.0,0.0,True,Labor/Worker,Urban,TikTok,,19.0,691.0,Gaming,10.0,815.0,4.0,,42.0,97.0,,4.0,6.0,Habit,Smartphone,Android,5:45 PM,6.0,4.0,At school,Mobile Data
635.0,27.0,Male,Philippines,83922.0,1.0,True,Labor/Worker,Rural,TikTok,179.0,4.0,8720.0,Jokes/Memes,8.0,6255.0,1.0,10.0,3.0,93.0,,4.0,6.0,Entertainment,,Android,5:45 PM,6.0,4.0,At home,Mobile Data
636.0,43.0,Male,,59420.0,1.0,True,Engineer,Urban,YouTube,176.0,8.0,1496.0,Trends,20.0,877.0,5.0,21.0,1.0,5.0,,5.0,5.0,Habit,Smartphone,iOS,4:25 PM,7.0,3.0,,Mobile Data
637.0,36.0,Male,Pakistan,75568.0,1.0,True,,Rural,Facebook,197.0,13.0,893.0,ASMR,8.0,7173.0,1.0,14.0,44.0,28.0,,5.0,5.0,Habit,Tablet,MacOS,4:25 PM,7.0,3.0,At school,Mobile Data
638.0,56.0,Male,invalid,40219.0,0.0,False,Waiting staff,,YouTube,178.0,4.0,8579.0,ASMR,9.0,7073.0,6.0,9.0,15.0,81.0,,5.0,5.0,Boredom,,Android,4:25 PM,7.0,3.0,At work,Mobile Data
639.0,20.0,Female,Philippines,77169.0,1.0,True,Waiting staff,Rural,Facebook,298.0,9.0,9442.0,Life Hacks,7.0,4798.0,7.0,11.0,47.0,87.0,,1.0,9.0,Habit,Smartphone,iOS,10:15 PM,3.0,7.0,At work,Mobile Data
640.0,62.0,Female,United States,94965.0,1.0,False,driver,Rural,TikTok,238.0,9.0,5874.0,Trends,14.0,6989.0,1.0,23.0,21.0,9.0,,1.0,9.0,Habit,Smartphone,Windows,10:15 PM,3.0,7.0,At work,Mobile Data
641.0,30.0,Other,United States,,1.0,True,driver,Rural,Instagram,invalid,18.0,4504.0,ASMR,28.0,5039.0,4.0,18.0,46.0,2.0,,4.0,6.0,Habit,Tablet,MacOS,,6.0,invalid,At school,Mobile Data
642.0,45.0,invalid,India,64695.0,1.0,False,invalid,Rural,Facebook,25.0,12.0,898.0,Jokes/Memes,2.0,9771.0,9.0,11.0,31.0,63.0,,4.0,6.0,Procrastination,Tablet,iOS,5:45 PM,6.0,4.0,At work,Mobile Data
643.0,37.0,Male,United States,invalid,,True,Engineer,Rural,TikTok,288.0,10.0,711.0,Gaming,25.0,6324.0,1.0,17.0,7.0,96.0,,5.0,5.0,Habit,Smartphone,Windows,4:25 PM,7.0,3.0,At school,Wi-Fi
644.0,45.0,Female,,78342.0,1.0,False,Students,Rural,,,11.0,3696.0,Trends,,9395.0,9.0,2.0,17.0,51.0,,5.0,5.0,Habit,Computer,Android,4:25 PM,7.0,3.0,At home,Mobile Data
645.0,25.0,Female,United States,38951.0,0.0,True,Labor/Worker,Rural,Facebook,35.0,7.0,2687.0,,8.0,2823.0,8.0,3.0,19.0,31.0,,5.0,5.0,Boredom,Smartphone,Android,4:25 PM,7.0,3.0,invalid,Wi-Fi
646.0,58.0,Other,India,21307.0,0.0,False,Students,Rural,Instagram,21.0,9.0,7189.0,ASMR,13.0,5287.0,5.0,11.0,39.0,7.0,,5.0,,Procrastination,Tablet,Android,4:25 PM,,3.0,,
647.0,56.0,Male,India,55428.0,1.0,True,Labor/Worker,Rural,TikTok,81.0,6.0,,Jokes/Memes,21.0,3285.0,6.0,18.0,3.0,30.0,,,6.0,Entertainment,Tablet,Android,5:45 PM,6.0,4.0,At school,Wi-Fi
648.0,18.0,Female,India,95774.0,1.0,False,Waiting staff,Rural,Facebook,142.0,19.0,7769.0,Entertainment,15.0,7433.0,7.0,27.0,30.0,58.0,,1.0,9.0,Boredom,Tablet,Android,10:15 PM,3.0,7.0,At home,invalid
649.0,20.0,Male,Vietnam,58975.0,1.0,True,Students,Urban,Instagram,115.0,16.0,5014.0,ASMR,28.0,6174.0,4.0,3.0,35.0,3.0,,5.0,5.0,Boredom,Smartphone,invalid,4:25 PM,7.0,3.0,At work,Mobile Data
650.0,30.0,Female,Germany,21140.0,0.0,False,Labor/Worker,Rural,invalid,229.0,invalid,4513.0,Pranks,3.0,,6.0,26.0,29.0,51.0,,1.0,9.0,Habit,Tablet,Android,10:15 PM,3.0,7.0,At school,Mobile Data
651.0,45.0,Male,United States,44842.0,0.0,True,Labor/Worker,Rural,TikTok,186.0,7.0,416.0,Life Hacks,23.0,3664.0,7.0,15.0,14.0,56.0,,1.0,9.0,Entertainment,Tablet,Android,10:15 PM,invalid,7.0,Commuting,Mobile Data
652.0,42.0,Male,United States,46421.0,0.0,False,Cashier,Rural,YouTube,291.0,16.0,9664.0,Vlogs,14.0,497.0,6.0,11.0,35.0,73.0,,4.0,6.0,Entertainment,Tablet,Android,5:45 PM,6.0,4.0,At work,Mobile Data
653.0,50.0,Male,Barzil,21708.0,0.0,True,Artist,Rural,YouTube,142.0,5.0,4181.0,Vlogs,15.0,7641.0,6.0,11.0,28.0,10.0,,5.0,5.0,,Smartphone,Windows,4:25 PM,,3.0,At home,Mobile Data
654.0,55.0,Female,United States,23630.0,0.0,False,Waiting staff,,,31.0,16.0,4263.0,Jokes/Memes,2.0,4643.0,,28.0,30.0,61.0,,1.0,9.0,Boredom,Tablet,Android,10:15 PM,,7.0,Commuting,Wi-Fi
655.0,23.0,Male,Pakistan,39595.0,0.0,True,Students,Rural,Instagram,278.0,1.0,,,29.0,5056.0,5.0,28.0,26.0,50.0,,1.0,9.0,Habit,Smartphone,Android,10:15 PM,3.0,7.0,At home,Mobile Data
656.0,61.0,Other,United States,96021.0,1.0,True,Students,Rural,TikTok,170.0,19.0,9288.0,Pranks,19.0,131.0,3.0,,7.0,47.0,,1.0,,Boredom,Tablet,,10:15 PM,3.0,7.0,At school,Mobile Data
,62.0,Male,India,48308.0,0.0,True,Labor/Worker,Rural,Facebook,116.0,invalid,9002.0,Life Hacks,12.0,5443.0,7.0,,39.0,90.0,,4.0,6.0,,Computer,iOS,5:45 PM,6.0,4.0,,invalid
658.0,49.0,Male,United States,64789.0,1.0,,Students,Rural,YouTube,,7.0,5641.0,Gaming,25.0,857.0,4.0,28.0,31.0,1.0,,1.0,9.0,Boredom,invalid,Android,10:15 PM,3.0,7.0,At home,
659.0,62.0,Female,Vietnam,75690.0,1.0,False,Labor/Worker,Rural,invalid,244.0,19.0,6617.0,Pranks,20.0,8712.0,1.0,25.0,5.0,94.0,,5.0,5.0,Procrastination,invalid,iOS,4:25 PM,7.0,3.0,At school,Wi-Fi
660.0,64.0,Male,,46086.0,0.0,True,Labor/Worker,Rural,TikTok,27.0,5.0,993.0,Gaming,,8221.0,6.0,11.0,,57.0,,5.0,5.0,Procrastination,,,4:25 PM,7.0,3.0,At home,Mobile Data
661.0,38.0,Female,Mexico,36859.0,0.0,False,Waiting staff,Rural,TikTok,251.0,17.0,9474.0,Vlogs,3.0,6147.0,6.0,19.0,47.0,38.0,,1.0,9.0,Habit,Tablet,Android,10:15 PM,3.0,7.0,At work,Wi-Fi
662.0,33.0,Male,India,27684.0,,True,Cashier,Rural,Instagram,126.0,8.0,4371.0,Life Hacks,5.0,4604.0,7.0,28.0,14.0,62.0,,4.0,6.0,Habit,Tablet,iOS,5:45 PM,6.0,4.0,At home,Mobile Data
663.0,38.0,Male,Japan,21207.0,0.0,False,Students,Rural,Instagram,295.0,1.0,,Trends,3.0,9452.0,8.0,1.0,36.0,79.0,,1.0,9.0,Habit,Computer,Android,10:15 PM,3.0,7.0,At school,Mobile Data
664.0,28.0,Male,Philippines,66099.0,1.0,,Manager,Rural,Instagram,291.0,2.0,3562.0,Life Hacks,25.0,1558.0,3.0,27.0,invalid,89.0,,5.0,5.0,Procrastination,Tablet,MacOS,,7.0,3.0,Commuting,Mobile Data
665.0,54.0,Male,United States,87496.0,1.0,False,Students,Rural,Facebook,153.0,15.0,3817.0,Jokes/Memes,15.0,15.0,6.0,,24.0,70.0,,4.0,6.0,Procrastination,Computer,Android,5:45 PM,6.0,4.0,At work,Mobile Data
666.0,53.0,Other,Philippines,86093.0,1.0,True,Students,Rural,Instagram,214.0,18.0,6634.0,ASMR,19.0,3605.0,2.0,10.0,40.0,82.0,,5.0,5.0,Boredom,Computer,iOS,4:25 PM,7.0,3.0,At school,Mobile Data
667.0,52.0,Male,Indonesia,49689.0,0.0,False,,Rural,,48.0,11.0,1757.0,Life Hacks,2.0,1607.0,9.0,10.0,29.0,65.0,,,6.0,,Tablet,Windows,5:45 PM,6.0,,At work,Wi-Fi
668.0,36.0,Female,Pakistan,68651.0,,True,driver,Urban,Instagram,,10.0,2374.0,ASMR,12.0,5935.0,2.0,14.0,45.0,62.0,,4.0,6.0,Habit,Tablet,Windows,invalid,6.0,4.0,invalid,Mobile Data
669.0,37.0,Male,United States,33893.0,0.0,False,Students,Urban,YouTube,185.0,4.0,2577.0,Life Hacks,5.0,2016.0,3.0,2.0,22.0,56.0,,1.0,9.0,Entertainment,Tablet,MacOS,10:15 PM,3.0,7.0,Commuting,
670.0,35.0,Male,Pakistan,86418.0,1.0,True,Students,Urban,Instagram,250.0,5.0,9084.0,Jokes/Memes,22.0,3574.0,2.0,4.0,8.0,,,7.0,3.0,Entertainment,,Android,9:55 AM,9.0,1.0,At home,Mobile Data
671.0,64.0,Male,Philippines,80011.0,1.0,False,,Urban,Facebook,143.0,4.0,4185.0,Pranks,17.0,7274.0,9.0,2.0,15.0,17.0,,1.0,9.0,Entertainment,Tablet,Windows,,3.0,7.0,At school,Mobile Data
672.0,,Male,India,,1.0,True,Students,Rural,YouTube,55.0,13.0,8900.0,Vlogs,14.0,9935.0,1.0,18.0,49.0,8.0,,1.0,9.0,Habit,Smartphone,Android,10:15 PM,3.0,7.0,At school,
673.0,31.0,Male,Japan,76115.0,1.0,False,Waiting staff,Rural,YouTube,,13.0,2398.0,Entertainment,28.0,3791.0,,13.0,5.0,,,7.0,3.0,Entertainment,,Windows,9:55 AM,9.0,1.0,At school,Mobile Data
674.0,32.0,invalid,India,98405.0,1.0,True,Waiting staff,Rural,YouTube,175.0,18.0,5970.0,Entertainment,27.0,,1.0,19.0,4.0,40.0,,5.0,5.0,Habit,Computer,Windows,4:25 PM,7.0,3.0,At work,Mobile Data
675.0,48.0,Male,Mexico,92702.0,1.0,False,Students,Rural,Facebook,115.0,2.0,invalid,Gaming,,1088.0,5.0,5.0,11.0,81.0,,1.0,9.0,Habit,Tablet,Android,10:15 PM,3.0,7.0,At work,Mobile Data
676.0,18.0,Male,Japan,98518.0,1.0,True,Labor/Worker,Rural,,225.0,16.0,6884.0,Pranks,10.0,1361.0,8.0,20.0,18.0,89.0,,7.0,3.0,Procrastination,Smartphone,MacOS,9:55 AM,9.0,1.0,At work,invalid
677.0,20.0,Male,Japan,,1.0,True,Students,Rural,Instagram,155.0,1.0,invalid,Life Hacks,3.0,4473.0,8.0,2.0,42.0,62.0,,1.0,9.0,Entertainment,Tablet,MacOS,10:15 PM,3.0,7.0,At school,invalid
678.0,33.0,Female,India,78954.0,,True,Teacher,Rural,YouTube,81.0,19.0,9169.0,Jokes/Memes,4.0,5294.0,8.0,11.0,49.0,41.0,,1.0,,Boredom,Tablet,Android,10:15 PM,3.0,7.0,Commuting,Wi-Fi
679.0,40.0,Female,India,48064.0,0.0,True,Artist,,YouTube,282.0,9.0,735.0,Pranks,6.0,7106.0,2.0,26.0,30.0,12.0,,7.0,3.0,Boredom,Smartphone,iOS,9:55 AM,9.0,1.0,At school,Mobile Data
680.0,28.0,Male,Vietnam,99063.0,1.0,False,Manager,invalid,YouTube,256.0,3.0,633.0,Vlogs,24.0,7319.0,8.0,18.0,15.0,93.0,,4.0,6.0,Entertainment,Smartphone,iOS,5:45 PM,6.0,4.0,At work,Mobile Data
681.0,29.0,Other,,22454.0,0.0,True,Manager,Urban,,195.0,7.0,4269.0,Life Hacks,25.0,8667.0,5.0,,6.0,,,1.0,,Habit,Smartphone,Android,invalid,3.0,7.0,At home,Mobile Data
682.0,27.0,Female,India,40878.0,0.0,False,Labor/Worker,Rural,TikTok,79.0,10.0,4100.0,Life Hacks,22.0,9481.0,1.0,23.0,16.0,54.0,,5.0,5.0,Habit,Computer,Windows,4:25 PM,7.0,3.0,Commuting,Wi-Fi
683.0,49.0,Male,Pakistan,71098.0,1.0,True,Labor/Worker,Rural,,159.0,1.0,2902.0,Entertainment,16.0,8520.0,,28.0,invalid,89.0,,4.0,6.0,Habit,Smartphone,,5:45 PM,6.0,4.0,At school,
684.0,33.0,invalid,India,82154.0,1.0,,Teacher,Rural,TikTok,255.0,10.0,1664.0,ASMR,7.0,1186.0,6.0,10.0,40.0,93.0,,7.0,3.0,Boredom,Smartphone,Android,9:55 AM,9.0,1.0,At work,Wi-Fi
685.0,25.0,Male,Pakistan,32991.0,0.0,True,Students,Urban,Instagram,271.0,9.0,5592.0,Entertainment,15.0,3414.0,5.0,22.0,9.0,11.0,,5.0,,Habit,Smartphone,Android,4:25 PM,7.0,3.0,At school,Mobile Data
invalid,55.0,Female,Vietnam,88344.0,1.0,False,driver,Rural,Facebook,35.0,15.0,3873.0,Pranks,21.0,5486.0,1.0,23.0,43.0,60.0,,1.0,9.0,Boredom,Smartphone,Android,10:15 PM,3.0,7.0,At work,Wi-Fi
687.0,29.0,Male,Mexico,56593.0,1.0,True,driver,Rural,Facebook,149.0,15.0,1055.0,Jokes/Memes,28.0,3536.0,1.0,17.0,34.0,68.0,,5.0,5.0,Habit,invalid,Android,4:25 PM,7.0,3.0,,Mobile Data
688.0,41.0,Male,United States,56304.0,1.0,False,Students,Rural,Instagram,108.0,3.0,8573.0,Gaming,25.0,1773.0,invalid,22.0,27.0,78.0,,1.0,9.0,Procrastination,Computer,Windows,10:15 PM,3.0,7.0,Commuting,Mobile Data
689.0,45.0,Female,Vietnam,50386.0,1.0,True,Waiting staff,Rural,Instagram,,5.0,3083.0,,,5415.0,7.0,11.0,13.0,46.0,,5.0,5.0,Procrastination,,Android,4:25 PM,7.0,,invalid,Wi-Fi
690.0,25.0,Female,Germany,75220.0,1.0,False,Students,Rural,Instagram,60.0,9.0,8008.0,ASMR,26.0,,1.0,19.0,36.0,38.0,,5.0,5.0,,Smartphone,Android,4:25 PM,7.0,3.0,At home,
691.0,45.0,Male,Barzil,,1.0,True,Students,Rural,Facebook,160.0,9.0,9785.0,Life Hacks,,5907.0,9.0,17.0,27.0,61.0,,1.0,9.0,Procrastination,Smartphone,Android,,3.0,7.0,At home,Wi-Fi
692.0,53.0,Male,India,41083.0,0.0,,Waiting staff,Urban,Facebook,113.0,7.0,4262.0,Pranks,22.0,5079.0,4.0,24.0,9.0,17.0,,,3.0,Boredom,Smartphone,Android,9:55 AM,9.0,1.0,At work,Wi-Fi
693.0,43.0,Other,Mexico,38354.0,0.0,True,Students,Rural,Facebook,98.0,12.0,2390.0,Vlogs,21.0,9454.0,5.0,4.0,5.0,66.0,,1.0,9.0,Boredom,Computer,Android,10:15 PM,3.0,7.0,At home,Mobile Data
,25.0,invalid,Germany,42190.0,0.0,False,invalid,Rural,Instagram,150.0,invalid,3554.0,Jokes/Memes,,6724.0,2.0,26.0,22.0,72.0,,4.0,6.0,Entertainment,,Android,5:45 PM,6.0,4.0,At home,Mobile Data
695.0,45.0,Female,Indonesia,26142.0,0.0,True,Cashier,Rural,Instagram,222.0,6.0,5139.0,Life Hacks,5.0,5420.0,8.0,24.0,31.0,36.0,,5.0,5.0,Boredom,Computer,MacOS,4:25 PM,7.0,3.0,At home,Wi-Fi
696.0,45.0,Female,Mexico,48398.0,0.0,False,Teacher,,YouTube,242.0,2.0,9400.0,Life Hacks,13.0,3291.0,2.0,,3.0,74.0,,1.0,9.0,Entertainment,Smartphone,,10:15 PM,3.0,7.0,,Mobile Data
697.0,54.0,,India,71971.0,1.0,,Cashier,invalid,TikTok,192.0,9.0,545.0,Gaming,21.0,9210.0,3.0,14.0,30.0,7.0,,5.0,5.0,Entertainment,Tablet,Android,4:25 PM,7.0,3.0,,Wi-Fi
698.0,58.0,Male,India,61862.0,1.0,True,Artist,Rural,YouTube,260.0,invalid,3664.0,Vlogs,14.0,9981.0,9.0,27.0,21.0,16.0,,4.0,6.0,,Tablet,Android,,6.0,4.0,At work,Mobile Data
699.0,53.0,,Vietnam,73410.0,1.0,True,Students,Rural,Instagram,18.0,1.0,2240.0,Life Hacks,9.0,3524.0,2.0,20.0,,14.0,,5.0,5.0,,Computer,MacOS,4:25 PM,7.0,3.0,,Mobile Data
700.0,44.0,Female,Barzil,invalid,0.0,True,Cashier,Rural,Facebook,88.0,19.0,3774.0,Gaming,17.0,3504.0,6.0,4.0,6.0,80.0,,5.0,5.0,Boredom,Tablet,Android,4:25 PM,7.0,3.0,At school,Wi-Fi
701.0,34.0,Female,Mexico,68456.0,1.0,False,Students,Urban,Instagram,61.0,6.0,2628.0,Vlogs,15.0,8998.0,4.0,28.0,28.0,,,4.0,6.0,,Computer,iOS,5:45 PM,6.0,4.0,At home,Wi-Fi
702.0,26.0,,Philippines,28016.0,0.0,True,Students,Urban,TikTok,278.0,5.0,6619.0,Life Hacks,21.0,5989.0,7.0,14.0,32.0,4.0,,1.0,9.0,Boredom,Smartphone,Windows,10:15 PM,3.0,7.0,At home,Wi-Fi
703.0,50.0,Other,India,22384.0,0.0,False,Cashier,Rural,YouTube,235.0,2.0,6781.0,Jokes/Memes,7.0,2666.0,6.0,26.0,42.0,,,5.0,5.0,Entertainment,Computer,Android,4:25 PM,7.0,3.0,At home,Mobile Data
704.0,37.0,Male,United States,82320.0,1.0,,Students,,YouTube,60.0,9.0,8016.0,Trends,27.0,8596.0,9.0,4.0,37.0,56.0,,1.0,9.0,Boredom,Computer,Android,10:15 PM,3.0,7.0,At school,Wi-Fi
705.0,30.0,Male,Vietnam,35072.0,0.0,False,Students,Urban,Facebook,195.0,14.0,3131.0,Jokes/Memes,22.0,7140.0,9.0,6.0,25.0,6.0,,1.0,9.0,Habit,Smartphone,iOS,10:15 PM,,7.0,At home,Wi-Fi
706.0,45.0,Male,India,60510.0,1.0,True,driver,Rural,YouTube,43.0,4.0,97.0,Vlogs,22.0,8785.0,,9.0,32.0,1.0,,5.0,5.0,Habit,Tablet,MacOS,4:25 PM,7.0,3.0,At home,Mobile Data
707.0,46.0,Male,invalid,68933.0,1.0,False,Labor/Worker,Rural,YouTube,239.0,4.0,3859.0,Trends,12.0,6895.0,1.0,21.0,35.0,39.0,,5.0,5.0,Habit,Smartphone,Android,4:25 PM,7.0,3.0,At school,Mobile Data
708.0,30.0,Female,invalid,41826.0,0.0,True,Labor/Worker,Urban,Instagram,140.0,15.0,2709.0,Entertainment,23.0,4107.0,2.0,12.0,22.0,1.0,,5.0,5.0,Habit,Smartphone,invalid,4:25 PM,7.0,3.0,At home,Mobile Data
709.0,,Female,Mexico,88026.0,,False,Labor/Worker,Rural,YouTube,129.0,8.0,5398.0,Pranks,6.0,3280.0,8.0,29.0,24.0,63.0,,1.0,9.0,Procrastination,Tablet,iOS,,3.0,7.0,At home,Wi-Fi
710.0,52.0,Male,Philippines,45518.0,0.0,True,Artist,Rural,YouTube,256.0,4.0,6153.0,Life Hacks,21.0,2212.0,8.0,26.0,,57.0,,1.0,9.0,Boredom,,iOS,10:15 PM,3.0,7.0,,Wi-Fi
711.0,23.0,Male,Mexico,44045.0,0.0,False,Waiting staff,Rural,,201.0,16.0,457.0,Entertainment,16.0,8078.0,2.0,8.0,30.0,67.0,,4.0,6.0,Procrastination,Smartphone,Android,5:45 PM,6.0,4.0,At school,Wi-Fi
712.0,35.0,Other,Japan,70876.0,1.0,True,Students,Rural,,219.0,4.0,5915.0,Life Hacks,26.0,9734.0,4.0,24.0,32.0,65.0,,5.0,5.0,Entertainment,Tablet,iOS,invalid,7.0,3.0,At home,Mobile Data
713.0,22.0,Male,Barzil,71919.0,1.0,,Waiting staff,Rural,Facebook,112.0,16.0,4369.0,Entertainment,5.0,7601.0,1.0,4.0,31.0,65.0,,5.0,5.0,Habit,Smartphone,Android,4:25 PM,7.0,3.0,At work,Mobile Data
714.0,64.0,Other,Germany,47103.0,0.0,True,Students,Rural,Instagram,142.0,12.0,4089.0,Vlogs,9.0,613.0,7.0,27.0,23.0,21.0,,1.0,9.0,,Smartphone,Android,10:15 PM,3.0,7.0,At home,Mobile Data
715.0,42.0,Female,India,56188.0,1.0,False,Artist,Rural,YouTube,148.0,16.0,9224.0,Entertainment,14.0,868.0,4.0,26.0,,30.0,,7.0,3.0,Boredom,,Windows,9:55 AM,9.0,invalid,At school,invalid
716.0,19.0,Male,Philippines,25845.0,0.0,True,invalid,Rural,Facebook,,19.0,8400.0,ASMR,8.0,811.0,8.0,25.0,33.0,96.0,,5.0,5.0,Entertainment,Tablet,Windows,4:25 PM,7.0,3.0,At home,Mobile Data
717.0,27.0,Female,India,56674.0,1.0,False,driver,Rural,Facebook,103.0,8.0,,Jokes/Memes,14.0,4862.0,9.0,25.0,25.0,33.0,,1.0,9.0,Habit,Tablet,iOS,10:15 PM,3.0,7.0,At school,Mobile Data
718.0,47.0,Female,Mexico,39337.0,0.0,True,Waiting staff,invalid,Instagram,138.0,6.0,1147.0,Vlogs,12.0,4177.0,9.0,5.0,36.0,48.0,,7.0,,Procrastination,Tablet,Android,9:55 AM,9.0,1.0,At home,Mobile Data
,62.0,Female,India,42313.0,0.0,,driver,Rural,,,10.0,5153.0,Vlogs,10.0,1744.0,3.0,6.0,24.0,22.0,,5.0,5.0,Boredom,Smartphone,Windows,4:25 PM,7.0,3.0,At school,Mobile Data
720.0,22.0,Other,Mexico,46943.0,0.0,True,Students,Urban,YouTube,101.0,5.0,4300.0,Life Hacks,20.0,2256.0,5.0,5.0,31.0,94.0,,4.0,6.0,Entertainment,Smartphone,Windows,5:45 PM,6.0,4.0,At home,Mobile Data
721.0,50.0,Male,India,97949.0,1.0,True,Waiting staff,Urban,Facebook,72.0,18.0,8119.0,,20.0,7612.0,6.0,19.0,39.0,54.0,,5.0,5.0,Entertainment,Tablet,Android,,7.0,3.0,Commuting,Wi-Fi
722.0,18.0,Male,United States,20276.0,0.0,False,,Rural,Instagram,38.0,10.0,8635.0,Vlogs,26.0,8713.0,6.0,27.0,46.0,4.0,,4.0,6.0,Boredom,,Android,5:45 PM,6.0,4.0,At work,Mobile Data
723.0,35.0,Other,United States,71151.0,1.0,True,Labor/Worker,Rural,Instagram,219.0,10.0,7760.0,Pranks,21.0,7196.0,8.0,8.0,13.0,87.0,,4.0,6.0,Boredom,Smartphone,Android,5:45 PM,6.0,4.0,At home,Mobile Data
724.0,49.0,Female,United States,37611.0,,False,invalid,Urban,Instagram,21.0,7.0,7954.0,Gaming,13.0,5423.0,6.0,9.0,10.0,55.0,,4.0,6.0,Boredom,Tablet,Windows,5:45 PM,6.0,4.0,At school,Wi-Fi
725.0,64.0,Female,Mexico,31944.0,0.0,True,Artist,Rural,Facebook,139.0,18.0,4785.0,Life Hacks,29.0,5089.0,6.0,15.0,invalid,44.0,,5.0,5.0,Procrastination,Tablet,,,7.0,3.0,At school,Wi-Fi
726.0,28.0,Female,Pakistan,72887.0,1.0,False,Students,Rural,YouTube,182.0,1.0,9025.0,ASMR,19.0,6608.0,4.0,4.0,18.0,89.0,,5.0,5.0,Entertainment,Tablet,iOS,4:25 PM,7.0,3.0,At school,Mobile Data
727.0,38.0,Female,,69847.0,1.0,True,Cashier,Rural,TikTok,217.0,7.0,1462.0,Trends,15.0,invalid,7.0,25.0,32.0,12.0,,,9.0,Habit,Computer,MacOS,10:15 PM,3.0,7.0,At home,Wi-Fi
728.0,43.0,Female,Germany,78653.0,1.0,False,,,YouTube,33.0,1.0,1160.0,Pranks,8.0,1469.0,8.0,9.0,33.0,81.0,,4.0,6.0,Habit,Tablet,invalid,5:00 PM,6.0,,Commuting,Mobile Data
729.0,42.0,Male,United States,76622.0,1.0,True,Waiting staff,Rural,Instagram,108.0,15.0,387.0,ASMR,23.0,2675.0,3.0,7.0,36.0,79.0,,4.0,6.0,Habit,,Android,5:00 PM,6.0,4.0,At home,Mobile Data
730.0,39.0,Male,India,47810.0,0.0,False,,Rural,Instagram,,4.0,,Trends,21.0,1513.0,7.0,8.0,,74.0,,4.0,6.0,Boredom,Smartphone,Android,5:00 PM,6.0,4.0,At work,Mobile Data
731.0,44.0,Female,Barzil,,1.0,True,Engineer,Rural,TikTok,183.0,10.0,9911.0,Vlogs,10.0,4876.0,3.0,15.0,16.0,99.0,,,5.0,Boredom,Smartphone,Android,2:00 PM,,3.0,Commuting,Wi-Fi
732.0,30.0,Other,India,30503.0,0.0,False,invalid,Rural,YouTube,38.0,9.0,4776.0,Pranks,3.0,1451.0,8.0,19.0,16.0,52.0,,5.0,5.0,Entertainment,Tablet,Android,2:00 PM,7.0,3.0,At school,Mobile Data
733.0,50.0,Male,Vietnam,56976.0,1.0,True,Waiting staff,Rural,Instagram,152.0,2.0,3410.0,Comedy,21.0,4654.0,1.0,15.0,18.0,,,7.0,3.0,Habit,Smartphone,MacOS,8:00 AM,9.0,invalid,At home,Mobile Data
734.0,51.0,Female,India,31590.0,0.0,False,Waiting staff,Rural,Instagram,51.0,14.0,690.0,Trends,3.0,3007.0,1.0,5.0,8.0,76.0,,1.0,9.0,Entertainment,invalid,Android,9:00 PM,3.0,7.0,At home,Mobile Data
735.0,58.0,Other,,30886.0,0.0,invalid,Waiting staff,Rural,YouTube,,16.0,7029.0,Gaming,26.0,invalid,invalid,19.0,42.0,65.0,,5.0,5.0,Boredom,Smartphone,iOS,2:00 PM,7.0,3.0,At home,Wi-Fi
